model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency,comparison_eligible,delta_aic,delta_bic,best_aic,best_bic
pvl_delta,100,263,SteingroverInPrep,101.155493088686,-101.155493088686,210.310986177372,220.73166692132438,138.62943611198907,37.473943023303065,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,75,11,32,0.999999,,1e-06,1.0912162691524316,0.7258144758163592,True,0.0,0.0,True,True
q_learning,100,263,SteingroverInPrep,124.0970487557286,-124.0970487557286,252.1940975114572,257.4044378834334,138.62943611198907,14.532387356260472,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,10,0.541894189338281,0.5619984054190851,,,,True,41.883111334085186,36.67277096210901,False,False
pvl_delta,100,264,SteingroverInPrep,138.16112853039533,-138.16112853039533,284.32225706079066,294.742937804743,138.62943611198907,0.4683075815937343,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,165,18,32,0.005051671162897835,,1e-06,1.1999050772809963,1.4342388450652306,True,3.063384836812304,8.273725208788449,False,False
q_learning,100,264,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,265,SteingroverInPrep,126.5699855835391,-126.5699855835391,261.1399711670782,271.56065191103056,138.62943611198907,12.059450528449972,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,100,15,32,0.1754169012631477,,0.3021047573783182,0.09831820122927559,1.071581806664945,True,0.0,0.0,True,True
q_learning,100,265,SteingroverInPrep,137.32452614195643,-137.32452614195643,278.64905228391285,283.85939265588905,138.62943611198907,1.3049099700326394,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,2,1.0,0.10589885623438233,,,,True,17.509081116834636,12.298740744858492,False,False
pvl_delta,100,266,SteingroverInPrep,91.31845502240316,-91.31845502240316,190.6369100448063,201.0575907887587,138.62943611198907,47.31098108958591,False,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,365,43,32,0.1260960516333723,,1e-06,1e-06,1.5309177067885642,True,0.0,0.0,True,True
q_learning,100,266,SteingroverInPrep,135.7424254100794,-135.7424254100794,275.4848508201588,280.695191192135,138.62943611198907,2.8870107019096736,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,2,0.9210441819933026,0.17460781281864043,,,,True,84.84794077535247,79.6376004033763,False,False
pvl_delta,100,267,SteingroverInPrep,116.08650239449727,-116.08650239449727,240.17300478899455,250.59368553294692,138.62943611198907,22.542933717491792,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,410,56,32,0.13834647775287215,,1.4378021008098427,0.2100755046984522,1.3856840839918891,True,0.0,0.0,True,True
q_learning,100,267,SteingroverInPrep,122.80393158825828,-122.80393158825828,249.60786317651656,254.81820354849273,138.62943611198907,15.825504523730785,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,48,12,10,0.3563562657584577,0.5890580395849926,,,,True,9.434858387522013,4.2245180155458115,False,False
pvl_delta,100,268,SteingroverInPrep,138.6294361119475,-138.6294361119475,285.258872223895,295.67955296784737,138.62943611198907,4.155253918725066e-11,True,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2,32,1e-06,,1e-06,1.801778503471829,2.1186808346023025e-06,True,3.9999999999166675,9.210340371892812,False,False
q_learning,100,268,SteingroverInPrep,138.62943611198918,-138.62943611198918,281.25887222397836,286.46921259595456,138.62943611198907,-1.1368683772161603e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,,True,0.0,0.0,True,True
pvl_delta,100,269,SteingroverInPrep,33.924625842629695,-33.924625842629695,75.84925168525939,86.26993242921176,138.62943611198907,104.70481026935937,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,27,32,0.06939341643105887,,0.1473391634277809,6.072649442833246,1.9800350149090573,True,0.0,0.0,True,True
q_learning,100,269,SteingroverInPrep,41.51952130392822,-41.51952130392822,87.03904260785644,92.24938297983263,138.62943611198907,97.10991480806084,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,87,20,9,0.03690436562602603,17.543380251146527,,,,True,11.189790922597055,5.979450550620868,False,False
pvl_delta,100,270,SteingroverInPrep,64.2370794814981,-64.2370794814981,136.4741589629962,146.89483970694857,138.62943611198907,74.39235663049097,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,945,124,32,0.3593233938879915,,0.8547422141626168,0.048876495028212036,1.4450468874865328,True,0.0,0.0,True,True
q_learning,100,270,SteingroverInPrep,132.05194394369948,-132.05194394369948,268.10388788739897,273.31422825937517,138.62943611198907,6.577492168289581,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,2,1.0,0.23309558043610257,,,,True,131.62972892440277,126.4193885524266,False,False
pvl_delta,100,271,SteingroverInPrep,124.08407344964252,-124.08407344964252,256.16814689928503,266.5888276432374,138.62943611198907,14.545362662346548,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,285,32,32,0.9971407487404733,,0.9011405152727922,1e-06,0.7925672137616554,True,0.0,0.0,True,True
q_learning,100,271,SteingroverInPrep,136.42344369047515,-136.42344369047515,276.8468873809503,282.0572277529265,138.62943611198907,2.205992421513912,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,3,2,1.0,0.12748105976860197,,,,True,20.678740481665272,15.468400109689128,False,False
pvl_delta,100,272,SteingroverInPrep,66.64315775115742,-66.64315775115742,141.28631550231484,151.7069962462672,138.62943611198907,71.98627836083165,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,465,66,32,0.003954642750385343,,0.6228439393246126,1.7077706928099163,4.380412799556196,True,0.0,0.0,True,True
q_learning,100,272,SteingroverInPrep,81.31649425925676,-81.31649425925676,166.6329885185135,171.8433288904897,138.62943611198907,57.31294185273231,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,144,35,9,0.0031650882696784414,100.0,,,,True,25.34667301619868,20.136332644222477,False,False
pvl_delta,100,273,SteingroverInPrep,115.4628229187936,-115.4628229187936,238.9256458375872,249.34632658153959,138.62943611198907,23.16661319319546,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,665,76,32,0.07873212171303039,,0.36931045706686133,2.6083531554922494,1.377104730078485,True,0.0,0.0,True,True
q_learning,100,273,SteingroverInPrep,126.52280632104444,-126.52280632104444,257.0456126420889,262.2559530140651,138.62943611198907,12.106629790944623,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,10,10,0.056785100078465094,3.4053536287094235,,,,True,18.119966804501672,12.9096264325255,False,False
pvl_delta,100,274,SteingroverInPrep,131.61407190406646,-131.61407190406646,271.2281438081329,281.6488245520853,138.62943611198907,7.015364207922602,False,1,1,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,540,72,32,0.12110636256246589,,2.0,1e-06,0.7753426661516377,True,0.0,0.0,True,True
q_learning,100,274,SteingroverInPrep,138.46138005853098,-138.46138005853098,280.92276011706196,286.13310048903816,138.62943611198907,0.16805605345808772,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,33,9,3,1.0,0.03293269252280221,,,,True,9.694616308929028,4.4842759369528835,False,False
pvl_delta,100,275,SteingroverInPrep,124.10081891700003,-124.10081891700003,256.20163783400005,266.6223185779524,138.62943611198907,14.528617194989039,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,140,19,32,0.999999,,0.13850126916435174,1.2900129182626636,0.4517620466129894,True,0.0,0.0,True,True
q_learning,100,275,SteingroverInPrep,131.66644348856178,-131.66644348856178,267.33288697712356,272.54322734909977,138.62943611198907,6.962992623427283,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,10,1.0,0.22423040926031523,,,,True,11.131249143123512,5.920908771147367,False,False
pvl_delta,100,276,SteingroverInPrep,84.14243640071422,-84.14243640071422,176.28487280142843,186.7055535453808,138.62943611198907,54.48699971127485,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,310,35,32,0.010870782876960946,,1e-06,4.962543722842783,2.8143062671572268,True,0.0,0.0,True,True
q_learning,100,276,SteingroverInPrep,118.59320411617679,-118.59320411617679,241.18640823235359,246.39674860432976,138.62943611198907,20.036231995812273,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3,10,0.0011864639117113273,100.0,,,,True,64.90153543092515,59.69119505894895,False,False
pvl_delta,100,277,SteingroverInPrep,104.00296120543969,-104.00296120543969,216.00592241087938,226.42660315483175,138.62943611198907,34.626474906549376,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,610,81,32,0.999999,,1e-06,0.4755653497671642,0.8754218593945158,True,0.0,0.0,True,True
q_learning,100,277,SteingroverInPrep,126.02452975577853,-126.02452975577853,256.04905951155706,261.25939988353326,138.62943611198907,12.604906356210535,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,141,33,9,1.0,0.34291885643248365,,,,True,40.04313710067768,34.83279672870151,False,False
pvl_delta,100,278,SteingroverInPrep,105.63102725030926,-105.63102725030926,219.26205450061852,229.6827352445709,138.62943611198907,32.998408861679806,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,495,59,32,0.03642430587228995,,0.29793599225359874,2.64646695555462,1.903982325162205,True,0.0,0.0,True,True
q_learning,100,278,SteingroverInPrep,124.63032529135859,-124.63032529135859,253.26065058271718,258.4709909546934,138.62943611198907,13.999110820630477,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,183,38,10,0.0010111220686530287,100.0,,,,True,33.99859608209866,28.788255710122485,False,False
pvl_delta,100,279,SteingroverInPrep,126.80070285695581,-126.80070285695581,261.6014057139116,272.02208645786396,138.62943611198907,11.828733255033256,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,25,32,0.7023536266441526,,1e-06,6.347877380730538,0.2196408307544872,True,0.0,0.0,True,True
q_learning,100,279,SteingroverInPrep,134.64603155858308,-134.64603155858308,273.29206311716615,278.50240348914235,138.62943611198907,3.9834045534059896,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,84,13,10,1.0,0.17228565803670742,,,,True,11.690657403254534,6.480317031278389,False,False
pvl_delta,100,280,SteingroverInPrep,125.66987194934924,-125.66987194934924,259.3397438986985,269.76042464265083,138.62943611198907,12.959564162639822,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,20,32,0.00016439628124193187,,0.364482496406205,7.44783259973783,5.0,True,0.0,0.0,True,True
q_learning,100,280,SteingroverInPrep,131.35880017833412,-131.35880017833412,266.71760035666824,271.92794072864444,138.62943611198907,7.270635933654944,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,20,8,0.0011727177591769247,100.0,,,,True,7.377856457969756,2.1675160859936113,False,False
pvl_delta,100,281,SteingroverInPrep,120.97815952708615,-120.97815952708615,249.9563190541723,260.37699979812464,138.62943611198907,17.651276584902917,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,765,89,32,0.17700346771090397,,0.8338807187473289,0.34234932983066957,1.231885169523989,True,0.0,0.0,True,True
q_learning,100,281,SteingroverInPrep,134.84727796571454,-134.84727796571454,273.6945559314291,278.9048963034053,138.62943611198907,3.7821581462745257,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,66,12,10,0.831235157953837,0.1599581925619806,,,,True,23.73823687725678,18.527896505280637,False,False
pvl_delta,100,282,SteingroverInPrep,111.40962155261965,-111.40962155261965,230.8192431052393,241.23992384919168,138.62943611198907,27.21981455936941,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,15,32,0.9777284138877927,,0.7607877960870122,1e-06,1.005366734999723,True,0.0,0.0,True,True
q_learning,100,282,SteingroverInPrep,134.80503834331583,-134.80503834331583,273.61007668663166,278.82041705860786,138.62943611198907,3.8243977686732364,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.16094346307126678,,,,True,42.79083358139235,37.580493209416176,False,False
pvl_delta,100,283,SteingroverInPrep,88.94295155669919,-88.94295155669919,185.88590311339837,196.30658385735074,138.62943611198907,49.68648455528988,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.999999,,1e-06,0.16843043822468676,1.1234193607539822,True,0.0,0.0,True,True
q_learning,100,283,SteingroverInPrep,121.2702541177153,-121.2702541177153,246.5405082354306,251.75084860740677,138.62943611198907,17.35918199427377,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,7,1.0,0.3749013304547829,,,,True,60.65460512203222,55.44426475005602,False,False
pvl_delta,100,284,SteingroverInPrep,112.90553673480075,-112.90553673480075,233.8110734696015,244.23175421355387,138.62943611198907,25.723899377188317,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,16,32,0.9577018790702275,,0.09923547761824196,0.8042999670752145,0.6939166330857882,True,0.0,0.0,True,True
q_learning,100,284,SteingroverInPrep,125.94148872253018,-125.94148872253018,255.88297744506036,261.09331781703656,138.62943611198907,12.687947389458884,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,13,10,0.9889953045268489,0.32618011430807337,,,,True,22.071903975458866,16.861563603482693,False,False
pvl_delta,100,285,SteingroverInPrep,126.5535322677952,-126.5535322677952,261.10706453559044,271.5277452795428,138.62943611198907,12.07590384419386,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,405,47,32,0.18602963677160889,,1e-06,0.5918132468324351,0.8423708164602489,True,1.9966970295320152,7.207037401508217,False,False
q_learning,100,285,SteingroverInPrep,127.5551837530292,-127.5551837530292,259.1103675060584,264.32070787803457,138.62943611198907,11.074252358959868,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,5,9,0.0016321854548752032,100.0,,,,True,0.0,0.0,True,True
pvl_delta,100,286,SteingroverInPrep,128.06597512217394,-128.06597512217394,264.1319502443479,274.5526309883002,138.62943611198907,10.563460989815127,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,545,75,32,0.1474452558570324,,0.36266410826285017,0.5550215129414788,1.004123024732498,True,0.0,0.0,True,True
q_learning,100,286,SteingroverInPrep,138.06257316165102,-138.06257316165102,280.12514632330203,285.33548669527823,138.62943611198907,0.5668629503380487,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,3,1.0,0.05686470250461376,,,,True,15.993196078954156,10.782855706978012,False,False
pvl_delta,100,287,SteingroverInPrep,50.49850582545811,-50.49850582545811,108.99701165091622,119.4176923948686,138.62943611198907,88.13093028653095,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,27,32,0.081029763132589,,1.2015115757601365,0.23545390851698725,2.5453386878233646,True,0.0,0.0,True,True
q_learning,100,287,SteingroverInPrep,61.85808038803212,-61.85808038803212,127.71616077606424,132.92650114804042,138.62943611198907,76.77135572395694,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,16,8,0.029194015435107277,20.556218816282634,,,,True,18.71914912514802,13.50880875317182,False,False
pvl_delta,100,288,SteingroverInPrep,105.37136210241984,-105.37136210241984,218.74272420483967,229.16340494879205,138.62943611198907,33.25807400956923,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,685,83,32,0.709183208645919,,1.447023746815096,1e-06,1.1272133364730699,True,0.0,0.0,True,True
q_learning,100,288,SteingroverInPrep,136.78462221314388,-136.78462221314388,277.56924442628775,282.77958479826395,138.62943611198907,1.8448138988451888,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.11322833554141806,,,,True,58.82652022144808,53.616179849471905,False,False
pvl_delta,100,289,SteingroverInPrep,130.41269105892582,-130.41269105892582,268.82538211785163,279.246062861804,138.62943611198907,8.21674505306325,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,25,32,0.037121656761140154,,1e-06,3.2421538724838075,1.2132616040958057,True,0.0,1.977925036358613,True,False
q_learning,100,289,SteingroverInPrep,134.02889872673458,-134.02889872673458,272.05779745346916,277.26813782544536,138.62943611198907,4.6005373852544835,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,48,9,0.0009639597244006864,100.0,,,,True,3.2324153356175316,0.0,False,True
pvl_delta,100,290,SteingroverInPrep,134.55289247989543,-134.55289247989543,277.10578495979087,287.5264657037432,138.62943611198907,4.076543632093632,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,14,32,0.999999,,0.46170358532431144,0.7977073558050356,0.29687493163327555,True,0.4878016691558287,5.698142041131973,False,False
q_learning,100,290,SteingroverInPrep,136.30899164531752,-136.30899164531752,276.61798329063504,281.82832366261124,138.62943611198907,2.320444466671546,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,3,1.0,0.11418346147745434,,,,True,0.0,0.0,True,True
pvl_delta,100,291,SteingroverInPrep,68.82012146837778,-68.82012146837778,145.64024293675556,156.06092368070793,138.62943611198907,69.80931464361129,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,165,24,32,0.8092932857855196,,1e-06,0.12283640451056295,1.3845645834988314,True,0.0,0.0,True,True
q_learning,100,291,SteingroverInPrep,93.62129637113556,-93.62129637113556,191.2425927422711,196.4529331142473,138.62943611198907,45.00813974085351,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,22,10,0.018128142053362335,12.722032983450973,,,,True,45.60234980551556,40.39200943353936,False,False
pvl_delta,150,58,Wetzels,189.58461299606023,-189.58461299606023,387.16922599212046,399.2117671685055,207.94415416798358,18.359541171923354,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375,50,32,0.9568254400419077,,2.0,0.0047251972762694695,0.7424982613582193,True,0.0,0.0,True,True
q_learning,150,58,Wetzels,201.9593379328321,-201.9593379328321,407.9186758656642,413.93994645385675,207.94415416798358,5.98481623515147,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.13344515475760663,,,,True,20.749449873543767,14.728179285351246,False,False
pvl_delta,150,59,Wetzels,192.24218893165454,-192.24218893165454,392.4843778633091,404.5269190396941,207.94415416798358,15.701965236329045,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,560,73,32,0.28381811808818364,,0.08458546889398177,0.3999331839180886,0.9111877383721996,True,0.0,0.0,True,True
