model,n_trials,subject_id,source_study,negative_log_likelihood,log_likelihood,aic,bic,uniform_choice_nll,nll_improvement_over_uniform,uniform_choice_fit,n_parameters_at_lower_bound,n_parameters_at_upper_bound,n_parameters_at_any_bound,converged,optimizer_message,n_function_evaluations,n_iterations,n_starts,learning_rate,inverse_temperature,outcome_sensitivity,loss_aversion,response_consistency
pvl_delta,100,278,SteingroverInPrep,105.63102725030926,-105.63102725030926,219.26205450061852,229.6827352445709,138.62943611198907,32.998408861679806,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,495,59,32,0.03642430587228995,,0.29793599225359874,2.64646695555462,1.903982325162205
q_learning,100,278,SteingroverInPrep,124.63032529135859,-124.63032529135859,253.26065058271718,258.4709909546934,138.62943611198907,13.999110820630477,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,183,38,10,0.0010111220686530287,100.0,,,
pvl_delta,100,279,SteingroverInPrep,126.80070285695581,-126.80070285695581,261.6014057139116,272.02208645786396,138.62943611198907,11.828733255033256,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,150,25,32,0.7023536266441526,,1e-06,6.347877380730538,0.2196408307544872
q_learning,100,279,SteingroverInPrep,134.64603155858308,-134.64603155858308,273.29206311716615,278.50240348914235,138.62943611198907,3.9834045534059896,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,84,13,10,1.0,0.17228565803670742,,,
pvl_delta,100,280,SteingroverInPrep,125.66987194934924,-125.66987194934924,259.3397438986985,269.76042464265083,138.62943611198907,12.959564162639822,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,195,20,32,0.00016439628124193187,,0.364482496406205,7.44783259973783,5.0
q_learning,100,280,SteingroverInPrep,131.35880017833412,-131.35880017833412,266.71760035666824,271.92794072864444,138.62943611198907,7.270635933654944,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,20,8,0.0011727177591769247,100.0,,,
pvl_delta,100,281,SteingroverInPrep,120.97815952708615,-120.97815952708615,249.9563190541723,260.37699979812464,138.62943611198907,17.651276584902917,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,765,89,32,0.17700346771090397,,0.8338807187473289,0.34234932983066957,1.231885169523989
q_learning,100,281,SteingroverInPrep,134.84727796571454,-134.84727796571454,273.6945559314291,278.9048963034053,138.62943611198907,3.7821581462745257,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,66,12,10,0.831235157953837,0.1599581925619806,,,
pvl_delta,100,282,SteingroverInPrep,111.40962155261965,-111.40962155261965,230.8192431052393,241.23992384919168,138.62943611198907,27.21981455936941,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,15,32,0.9777284138877927,,0.7607877960870122,1e-06,1.005366734999723
q_learning,100,282,SteingroverInPrep,134.80503834331583,-134.80503834331583,273.61007668663166,278.82041705860786,138.62943611198907,3.8243977686732364,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.16094346307126678,,,
pvl_delta,100,283,SteingroverInPrep,88.94295155669919,-88.94295155669919,185.88590311339837,196.30658385735074,138.62943611198907,49.68648455528988,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.999999,,1e-06,0.16843043822468676,1.1234193607539822
q_learning,100,283,SteingroverInPrep,121.2702541177153,-121.2702541177153,246.5405082354306,251.75084860740677,138.62943611198907,17.35918199427377,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,24,6,7,1.0,0.3749013304547829,,,
pvl_delta,100,284,SteingroverInPrep,112.90553673480075,-112.90553673480075,233.8110734696015,244.23175421355387,138.62943611198907,25.723899377188317,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,90,16,32,0.9577018790702275,,0.09923547761824196,0.8042999670752145,0.6939166330857882
q_learning,100,284,SteingroverInPrep,125.94148872253018,-125.94148872253018,255.88297744506036,261.09331781703656,138.62943611198907,12.687947389458884,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,51,13,10,0.9889953045268489,0.32618011430807337,,,
pvl_delta,100,285,SteingroverInPrep,126.5535322677952,-126.5535322677952,261.10706453559044,271.5277452795428,138.62943611198907,12.07590384419386,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,405,47,32,0.18602963677160889,,1e-06,0.5918132468324351,0.8423708164602489
q_learning,100,285,SteingroverInPrep,127.5551837530292,-127.5551837530292,259.1103675060584,264.32070787803457,138.62943611198907,11.074252358959868,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,5,9,0.0016321854548752032,100.0,,,
pvl_delta,100,286,SteingroverInPrep,128.06597512217394,-128.06597512217394,264.1319502443479,274.5526309883002,138.62943611198907,10.563460989815127,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,545,75,32,0.1474452558570324,,0.36266410826285017,0.5550215129414788,1.004123024732498
q_learning,100,286,SteingroverInPrep,138.06257316165102,-138.06257316165102,280.12514632330203,285.33548669527823,138.62943611198907,0.5668629503380487,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,18,4,3,1.0,0.05686470250461376,,,
pvl_delta,100,287,SteingroverInPrep,50.49850582545811,-50.49850582545811,108.99701165091622,119.4176923948686,138.62943611198907,88.13093028653095,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,225,27,32,0.081029763132589,,1.2015115757601365,0.23545390851698725,2.5453386878233646
q_learning,100,287,SteingroverInPrep,61.85808038803212,-61.85808038803212,127.71616077606424,132.92650114804042,138.62943611198907,76.77135572395694,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,16,8,0.029194015435107277,20.556218816282634,,,
pvl_delta,100,288,SteingroverInPrep,105.37136210241984,-105.37136210241984,218.74272420483967,229.16340494879205,138.62943611198907,33.25807400956923,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,685,83,32,0.709183208645919,,1.447023746815096,1e-06,1.1272133364730699
q_learning,100,288,SteingroverInPrep,136.78462221314388,-136.78462221314388,277.56924442628775,282.77958479826395,138.62943611198907,1.8448138988451888,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2,2,1.0,0.11322833554141806,,,
pvl_delta,100,289,SteingroverInPrep,130.41269105892582,-130.41269105892582,268.82538211785163,279.246062861804,138.62943611198907,8.21674505306325,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,190,25,32,0.037121656761140154,,1e-06,3.2421538724838075,1.2132616040958057
q_learning,100,289,SteingroverInPrep,134.02889872673458,-134.02889872673458,272.05779745346916,277.26813782544536,138.62943611198907,4.6005373852544835,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,210,48,9,0.0009639597244006864,100.0,,,
pvl_delta,100,290,SteingroverInPrep,134.55289247989543,-134.55289247989543,277.10578495979087,287.5264657037432,138.62943611198907,4.076543632093632,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,155,14,32,0.999999,,0.46170358532431144,0.7977073558050356,0.29687493163327555
q_learning,100,290,SteingroverInPrep,136.30899164531752,-136.30899164531752,276.61798329063504,281.82832366261124,138.62943611198907,2.320444466671546,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,3,3,1.0,0.11418346147745434,,,
pvl_delta,100,291,SteingroverInPrep,68.82012146837778,-68.82012146837778,145.64024293675556,156.06092368070793,138.62943611198907,69.80931464361129,False,1,0,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,165,24,32,0.8092932857855196,,1e-06,0.12283640451056295,1.3845645834988314
q_learning,100,291,SteingroverInPrep,93.62129637113556,-93.62129637113556,191.2425927422711,196.4529331142473,138.62943611198907,45.00813974085351,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,84,22,10,0.018128142053362335,12.722032983450973,,,
pvl_delta,150,58,Wetzels,189.58461299606023,-189.58461299606023,387.16922599212046,399.2117671685055,207.94415416798358,18.359541171923354,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375,50,32,0.9568254400419077,,2.0,0.0047251972762694695,0.7424982613582193
q_learning,150,58,Wetzels,201.9593379328321,-201.9593379328321,407.9186758656642,413.93994645385675,207.94415416798358,5.98481623515147,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,5,2,1.0,0.13344515475760663,,,
pvl_delta,150,59,Wetzels,192.24218893165454,-192.24218893165454,392.4843778633091,404.5269190396941,207.94415416798358,15.701965236329045,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,560,73,32,0.28381811808818364,,0.08458546889398177,0.3999331839180886,0.9111877383721996
q_learning,150,59,Wetzels,205.70381845747082,-205.70381845747082,415.40763691494163,421.42890750313416,207.94415416798358,2.240335710512767,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,5,10,0.33780516089623364,0.2421735426663305,,,
pvl_delta,150,60,Wetzels,73.08481229720569,-73.08481229720569,154.16962459441137,166.2121657707964,207.94415416798358,134.85934187077788,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,400,52,32,0.0007648595847358032,,0.34436517350556134,6.687042827992279,5.0
q_learning,150,60,Wetzels,82.33518068536017,-82.33518068536017,168.67036137072034,174.69163195891286,207.94415416798358,125.60897348262341,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,5,8,0.0036420838115632736,100.0,,,
pvl_delta,150,61,Wetzels,187.49768822932657,-187.49768822932657,382.99537645865314,395.0379176350382,207.94415416798358,20.446465938657013,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,85,14,32,0.8899321128953904,,0.5574914385621987,0.03317318966008619,0.829853272346946
q_learning,150,61,Wetzels,202.05469094597217,-202.05469094597217,408.10938189194434,414.13065248013686,207.94415416798358,5.889463222011415,False,0,0,0,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,27,7,3,0.9691637017853574,0.16108326791619945,,,
pvl_delta,150,62,Wetzels,183.6364664381529,-183.6364664381529,375.2729328763058,387.31547405269083,207.94415416798358,24.30768772983069,False,1,1,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,160,21,32,0.999999,,1.011076088732127,1e-06,0.8491986646976746
q_learning,150,62,Wetzels,203.40729542061362,-203.40729542061362,410.81459084122724,416.83586142941977,207.94415416798358,4.536858747369962,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,4,2,1.0,0.12944142185252266,,,
pvl_delta,150,63,Wetzels,188.3762799455032,-188.3762799455032,384.7525598910064,396.79510106739144,207.94415416798358,19.567874222480384,False,1,2,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,145,20,32,0.999999,,1e-06,10.0,0.11862743175866841
q_learning,150,63,Wetzels,179.24945981613197,-179.24945981613197,362.49891963226395,368.52019022045647,207.94415416798358,28.69469435185161,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,111,25,10,0.0016935637567142457,100.0,,,
pvl_delta,150,64,Wetzels,149.1316448913503,-149.1316448913503,306.2632897827006,318.30583095908565,207.94415416798358,58.81250927663328,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,18,32,0.039384739388972544,,1e-06,3.417986034143214,1.7572782072011943
q_learning,150,64,Wetzels,180.08481973194841,-180.08481973194841,364.16963946389683,370.19091005208935,207.94415416798358,27.85933443603517,False,0,1,1,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,201,49,9,0.0008402996567505875,100.0,,,
pvl_delta,150,65,Wetzels,126.60706227423867,-126.60706227423867,261.21412454847734,273.2566657248624,207.94415416798358,81.33709189374491,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360,36,32,0.022046586477500987,,0.09557750782406776,0.4569109728127498,2.0995194230311536
q_learning,150,65,Wetzels,206.98532102115783,-206.98532102115783,417.97064204231566,423.9919126305082,207.94415416798358,0.9588331468257536,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,8,3,0.5240922253165822,0.11875492423587107,,,
pvl_delta,150,66,Wetzels,205.56773712802107,-205.56773712802107,419.13547425604213,431.1780154324272,207.94415416798358,2.3764170399625186,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1060,126,32,0.00010324689472357185,,0.563193111570948,2.0125608273436844,4.849061138665024
q_learning,150,66,Wetzels,205.70949059846902,-205.70949059846902,415.41898119693803,421.44025178513056,207.94415416798358,2.2346635695145665,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3,10,1.0,0.09138363035625302,,,
pvl_delta,150,67,Wetzels,207.9441539832917,-207.9441539832917,423.8883079665834,435.93084914296844,207.94415416798358,1.846918848968926e-07,False,2,0,2,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,2,32,1e-06,,1e-06,1.846792459131147,0.0004037613364637452
q_learning,150,67,Wetzels,206.33736431700356,-206.33736431700356,416.6747286340071,422.69599922219965,207.94415416798358,1.6067898509800216,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,174,38,9,0.00024197121193383602,100.0,,,
pvl_delta,150,68,Wetzels,171.54887108050428,-171.54887108050428,351.09774216100857,363.1402833373936,207.94415416798358,36.3952830874793,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,130,18,32,0.5835898305444372,,0.4162145828772671,0.07008118449722298,1.1733274176001052
q_learning,150,68,Wetzels,199.63035276700717,-199.63035276700717,403.26070553401433,409.28197612220686,207.94415416798358,8.313801400976416,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,5,2,0.8935935942032296,0.22131621690470374,,,
pvl_delta,150,69,Wetzels,108.0912935275488,-108.0912935275488,224.1825870550976,236.2251282314826,207.94415416798358,99.85286064043478,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,185,20,32,0.05713464718241713,,0.4558316397227821,1.3328298701712018,1.9657180858443102
q_learning,150,69,Wetzels,141.8211898061566,-141.8211898061566,287.6423796123132,293.66365020050574,207.94415416798358,66.12296436182697,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,22,9,0.010263967111529375,16.492018563813993,,,
pvl_delta,150,70,Wetzels,160.99805375265913,-160.99805375265913,329.99610750531826,342.0386486817033,207.94415416798358,46.94610041532445,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,405,37,32,0.0004507457200775477,,0.4553131324672338,3.529028444143457,5.0
q_learning,150,70,Wetzels,175.21358384235037,-175.21358384235037,354.42716768470075,360.44843827289327,207.94415416798358,32.73057032563321,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,162,34,10,0.001232159378061248,100.0,,,
pvl_delta,150,71,Wetzels,131.03567059172866,-131.03567059172866,270.0713411834573,282.11388235984236,207.94415416798358,76.90848357625492,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,445,55,32,0.10084388044026533,,0.3193316653128538,4.463037702252625,1.2588259014668053
q_learning,150,71,Wetzels,149.75490547163878,-149.75490547163878,303.50981094327756,309.5310815314701,207.94415416798358,58.189248696344805,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,15,10,0.01685972167529927,12.539358441272753,,,
pvl_delta,150,72,Wetzels,151.4385766477866,-151.4385766477866,310.8771532955732,322.9196944719582,207.94415416798358,56.505577520196994,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,480,51,32,0.0008646233543720762,,0.94574339135339,0.804739267981729,5.0
q_learning,150,72,Wetzels,163.22779496396882,-163.22779496396882,330.45558992793764,336.47686051613016,207.94415416798358,44.716359204014765,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,5,8,0.001281531930353524,100.0,,,
pvl_delta,150,73,Wetzels,203.89152102425422,-203.89152102425422,415.78304204850843,427.8255832248935,207.94415416798358,4.052633143729366,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,180,13,32,0.0038734854780571523,,0.1458274336319692,1.309113251772056,2.12332992419786
q_learning,150,73,Wetzels,207.9441541679839,-207.9441541679839,419.8883083359678,425.9095789241603,207.94415416798358,-3.126388037344441e-13,True,2,0,2,True,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,3,0,2,0.0,0.0,,,
pvl_delta,150,74,Wetzels,140.03937312538767,-140.03937312538767,288.07874625077534,300.1212874271604,207.94415416798358,67.90478104259591,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,105,16,32,0.41155868981375276,,0.38543880897578264,1.8303662623935864,1.0232130240712887
q_learning,150,74,Wetzels,162.758203130901,-162.758203130901,329.516406261802,335.5376768499945,207.94415416798358,45.18595103708259,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,93,22,10,0.4293056645003846,1.2416856779219283,,,
pvl_delta,150,75,Wetzels,178.9007800546516,-178.9007800546516,365.8015601093032,377.8441012856882,207.94415416798358,29.043374113331993,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360,47,32,0.005302454750741259,,0.4618196812319319,2.6033547540073565,2.985691927494998
q_learning,150,75,Wetzels,195.87866433506022,-195.87866433506022,395.75732867012044,401.77859925831297,207.94415416798358,12.065489832923362,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,294,67,10,0.0008871696326176619,100.0,,,
pvl_delta,150,76,Wetzels,159.76889183917675,-159.76889183917675,327.5377836783535,339.58032485473854,207.94415416798358,48.17526232880684,False,1,0,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,110,16,32,0.6473202726570277,,0.00294213865470363,1e-06,1.2066117802892429
q_learning,150,76,Wetzels,198.9512849715661,-198.9512849715661,401.9025699431322,407.92384053132474,207.94415416798358,8.992869196417473,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,9,4,0.8757509440915736,0.2517857771549961,,,
pvl_delta,150,77,Wetzels,180.9456714470074,-180.9456714470074,369.8913428940148,381.93388407039987,207.94415416798358,26.99848272097617,False,2,1,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,170,7,32,0.00026975032511262673,,1e-06,1e-06,4.999999995974144
q_learning,150,77,Wetzels,192.05315293172063,-192.05315293172063,388.10630586344126,394.1275764516338,207.94415416798358,15.891001236262952,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,120,31,8,0.000884194959861598,100.0,,,
pvl_delta,150,78,Wetzels,171.25667514348132,-171.25667514348132,350.51335028696263,362.5558914633477,207.94415416798358,36.68747902450227,False,2,1,3,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,235,27,32,0.0002939519121270731,,1e-06,1e-06,5.0
q_learning,150,78,Wetzels,189.30676822809477,-189.30676822809477,382.61353645618954,388.63480704438206,207.94415416798358,18.637385939888816,False,0,1,1,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,138,28,8,0.0007776596400970538,100.0,,,
pvl_delta,150,79,Wetzels,156.8022164772238,-156.8022164772238,321.6044329544476,333.64697413083263,207.94415416798358,51.14193769075979,False,0,0,0,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,605,50,32,0.0002950353306700549,,0.39491018138896455,5.894922212595658,4.893839319042211
